"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
15.6163580833858,5.88046527234837,6.06915447162464,6.38930594199337,9.15514780790545,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
15.7490589146533,7.25526494439691,5.24527657660656,6.12252322491258,9.45308469352312,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
15.5585931236035,6.37123853317462,8.94364573643543,6.33398841368034,7.68659110413864,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1
16.097508545769,8.21227089501917,5.60330720734783,8.78406434087083,6.87892880407162,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
18.8434518276045,7.35309597919695,8.62023047287948,7.95256740413606,8.45445646205917,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
15.7451689076816,7.14831400196999,6.17406264063902,6.50039273314178,7.02666856581345,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
17.4339981144609,6.47849911591038,5.80693445284851,7.19157321727835,9.8845467728097,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
16.2383303566882,5.66582922707312,7.396799166454,6.58414740348235,7.35495347646065,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
16.8088571504823,8.23524192790501,8.4726334689185,8.94894369412214,9.53796596382745,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
17.0755317510223,5.16689777374268,7.42531462921761,8.61573080532253,7.19689245452173,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
16.9182670011322,8.37343469494954,6.55930409557186,9.42337254644372,9.13866186281666,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
16.4132849287347,9.23230822081678,8.98674038588069,8.40281837503426,7.01958544901572,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
17.1517143719421,5.38404030958191,9.47531027486548,7.28509409003891,8.01694131921977,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
20.009243575491,9.74266005330719,6.67441033991054,6.87245969194919,7.379425651161,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
16.653747828805,7.844762414461,7.34685332048684,8.03936372045428,8.74431134434417,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
16.9608740776051,5.99256871384569,7.91864323429763,7.74876982439309,5.29232915607281,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
20.1210342394794,8.8360466004815,9.85479654278606,7.60278620058671,9.75702274939977,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
16.9914605406384,7.6782653958071,8.89228056650609,9.30708026979119,7.98955527949147,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
16.7232262417204,5.24437835905701,8.50611970876344,9.06339675188065,9.59634188795462,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
17.0886569192401,7.60523613542318,8.27301381505094,5.69082534406334,9.44251959794201,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
17.5879883291836,7.61636609327979,9.14040471659973,6.7440596036613,6.95131689310074,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1
16.1824052651103,6.40306144836359,7.70951958955266,7.73961548577063,9.90587650914676,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
18.310774467772,8.78357905545272,8.36444015847519,8.44319680007175,7.46409237850457,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
18.303559768154,5.19413870992139,9.84990216908045,6.83020209660754,9.98224252602085,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1
18.1913009053755,7.77486050501466,6.46729651256464,8.92036038218066,6.40043162042275,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
16.3557529282308,7.92754448135383,8.90420960262418,5.23159849806689,5.61161367106251,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
17.2873278318133,7.71789153339341,8.70370947406627,7.29343973100185,5.94994057086296,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
14.0974116258312,6.07110059005208,5.48426180495881,9.07577693578787,9.02327429386787,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
16.4174724263291,5.64597945311107,9.07465614844114,8.95470055867918,6.25492504099384,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
17.210909611341,8.1902532686945,9.92066613631323,6.28163042711094,7.12887481786311,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
15.3489595857001,9.1803663293831,5.31999250524677,8.73371498193592,5.20928938407451,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
19.344897342267,9.42562502343208,5.71703455061652,6.69452386093326,6.58720836159773,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
15.7538101273587,9.91859401459806,7.6078901544679,6.01303235860541,7.14983347454108,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
15.3311759218548,9.16754659730941,7.66425069072284,7.32907033059746,5.49638240598142,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
13.9063651865849,9.46055454201996,8.21297131595202,5.07666356163099,6.15275752847083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
18.6232569467279,7.1041978627909,9.49262437294237,9.78459676727653,9.14522243896499,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
17.1489345727925,5.40222368901595,5.18965619266964,8.48403379437514,9.21761578531004,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
17.2637883878602,7.11119388928637,9.83326751738787,9.70833054045215,5.40482855285518,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
18.6135369704945,8.70462798862718,8.84661864722148,7.23993151914328,7.07067740266211,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
14.3666598993293,8.42199415317737,9.50804045540281,8.23970305849798,5.67985719302669,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
14.490654333102,6.64598343195394,9.04587768483907,6.45201451377943,7.45957295875996,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
15.7716342863793,8.4561795683112,5.40862497757189,8.17931456374936,5.70483341813087,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0
13.7836441684937,8.11235082917847,5.91166012105532,6.69783546356484,5.880530012073,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0
14.4354732289578,9.78004027856514,9.08628090983257,6.50624659494497,8.75724803423509,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
16.8880210845218,7.52287548733875,6.00078625138849,9.18795508681796,7.01479595969431,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
16.4171877099428,6.80445228121243,6.88437927397899,5.92045301804319,7.13933033403009,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
15.6346874757524,7.15102556860074,5.99977123900317,5.50882148207165,7.68463716609403,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
18.044823317781,6.77217886084691,9.88364319200628,5.06524082855321,9.2135386634618,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
17.3629840939486,7.74290600907989,5.40756033034995,6.87422916176729,6.22188180568628,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
16.7911128253423,7.05167633597739,8.841241823975,6.11096396925859,6.85067187529057,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
15.9328262849679,6.65580016211607,6.05433355784044,9.83620066312142,7.61183167225681,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1
16.0342803338095,8.23494318523444,8.41889542876743,7.68560845754109,6.09111773432232,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1
14.6279913302389,5.96874018898234,7.16422774246894,8.49544459721074,8.6783721903339,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
16.1114499235233,9.57017890992574,9.07105003250763,6.58576765214093,5.21790364407934,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
13.7619810321422,6.5353387396317,9.57531053922139,7.59757689433172,7.39522989955731,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
16.8453090313907,6.43609232269228,7.37058785744011,7.33224170398898,8.99929400067776,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
15.0524426332828,7.588993513491,5.43359163100831,8.08482755557634,5.55399268865585,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
14.9954255519693,8.34507244289853,9.11402678815648,5.54156115627848,6.76484695053659,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
17.0443580085235,9.29723491077311,7.94569697813131,8.28503070166335,8.77095430041663,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18.822004836287,5.58425178285688,6.75736102624796,7.14464013348334,9.14107570541091,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
14.8519085187666,5.63994201482274,7.59255380136892,7.60518013034016,5.46620717737824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
14.6898139492157,7.83688986324705,5.20663661882281,9.56229080213234,5.40443898178637,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
15.2420161135096,9.5383504673373,6.85210552648641,9.94679078226909,5.85318442434072,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
15.9881002887907,6.64937339606695,5.79577432130463,7.78789495467208,7.51815882162191,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
12.6600873891552,6.13329213811085,7.50868080882356,8.73558336403221,7.59538718382828,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
13.2756891406972,5.9230712428689,7.79208461171947,5.9566227614414,9.60309144225903,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0
16.5464170421158,9.99748793663457,7.77710095979273,5.03471068572253,9.93451572139747,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
16.9259871272844,6.24901004834101,5.77976776170544,7.41353432764299,6.42111104447395,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
16.6969616709138,5.83668226143345,6.70819470076822,5.02774411812425,7.63087830157019,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
16.6623031362478,6.59305106964894,9.45863899658434,6.59320749575272,6.02559218998067,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
18.6810307600101,5.74099191580899,7.67148143262602,9.14918711641803,8.70785170118324,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18.9825920904986,8.47887548734434,6.55702781165019,6.56751633039676,9.39280425896868,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
15.4318562317818,5.01789556699805,7.93123465613462,7.21627919585444,6.66288216132671,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
17.3933649345215,8.81435930845328,7.79305157484487,7.67613650648855,7.8337078099139,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
11.3716139273544,5.70130481268279,7.6806791475974,9.23400940024294,9.93388775619678,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
15.116468606676,5.34392000176013,6.01539433351718,7.35365550033748,8.05068654590286,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
15.6068546627109,9.93138691526838,5.52785273175687,6.80254022940062,5.32832585973665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.990767581633,5.28172157006338,9.59885614574887,6.54635560349561,5.04013944766484,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
17.7910890964002,8.14559805905446,7.37597911967896,7.11312225670554,7.98951671342365,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
15.4872196455512,6.77222565049306,6.4576878293883,5.3412227681838,6.06297367718071,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
16.1959344911336,7.26925777969882,5.64445638097823,6.58546695951372,7.35820780158974,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
18.9830341572248,7.81378682237118,5.57074232725427,5.07057104841806,9.75879390025511,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16.9679967396871,9.45213625673205,8.09543372830376,6.91994007444009,8.19180775200948,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
15.4586944491443,5.00754903187044,7.030548871262,8.49275952554308,6.05983647401445,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0
17.2372915963334,9.76205159211531,6.05999792576768,9.78034358471632,5.71830863482319,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
16.7880822780839,8.60552710015327,5.17191572114825,9.43791034747846,8.56414459296502,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
15.6928893757926,6.02150451974012,6.0670673113782,7.58257448789664,8.7317170156166,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
18.2037267340861,6.01059310836717,6.43533959402703,7.70419638603926,6.69386363006197,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
14.7837210404698,6.15930448402651,7.81522425939329,6.34086724137887,5.36538085201755,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
13.6952902690776,8.83851563790813,5.66871356451884,6.74257512087934,8.31309274304658,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
14.2793139215186,7.64795558177866,5.30572190997191,5.29559541959316,6.49199852603488,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
16.4827186407295,9.61025585769676,8.3133773773443,6.87589428969659,7.08879060577601,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18.0385066396271,7.97077723778784,6.6894909995608,5.20813896437176,5.10230607935227,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
18.1222975102879,8.00768861779943,9.5507367013488,7.4087478639558,6.75454327138141,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1
15.7616924204912,8.98602561443113,5.27079690014943,9.7613166028168,6.30212391144596,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
15.0724359793753,7.7665074414108,7.81838466995396,7.65546441078186,8.85646517970599,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
13.4058538779427,7.60857744142413,5.3280358761549,8.09760528500192,5.50338928122073,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
19.6581224002205,8.51519896881655,8.19570563384332,8.73246756498702,8.99943845462985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
16.0250121054546,6.20675236918032,8.67988500278443,7.45125181041658,7.25515152909793,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
15.6129451563194,5.9507788612973,7.69946066429839,8.65942425909452,6.56369497650303,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16.7462255172866,8.31985878758132,5.96646316349506,6.92055241554044,8.28238233574666,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
13.0864772581542,8.06472651311196,5.80798545270227,9.62126941303723,8.43213216518052,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
13.9952479818555,6.00298327975906,8.79962815204635,7.73196799680591,7.25013767019846,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1
15.5332226569206,7.31341251521371,7.2562504070811,9.21364191104658,6.97358122211881,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
17.7171122743457,8.76100825145841,7.18989111133851,9.29705005721189,5.91464321943931,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
15.0599088076958,6.47179014864378,5.9573821304366,7.58795885485597,9.47126965038478,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
16.5708184386118,8.09194084489718,9.80771162896417,8.10632939334027,6.17549618240446,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
12.1776577668191,5.69544243393466,8.50620503770187,7.89780296385288,5.45186506351456,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
17.134599108876,9.35496328980662,7.17264451785013,9.21291407430544,6.33342839195393,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1
14.3268533786588,6.05037417029962,6.01266762823798,5.15794162638485,8.20087938918732,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
16.8566246442175,6.17332532303408,9.82794145820662,8.80787746282294,5.64409425016493,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
17.2660259676648,5.6622063938994,6.93939275341108,8.07162346551195,6.9427156902384,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
15.1790445853381,7.94021900277585,6.90121546620503,9.09254202619195,6.69501606957056,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
14.2899600281988,5.06481999880634,5.1117089134641,6.49482930079103,9.39229828305542,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
18.1372988881485,7.02012593974359,8.01142154959962,9.54617478186265,9.13582594948821,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1
13.9453307127476,7.43847179808654,6.32703443290666,8.80358793539926,5.56791496695951,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
15.7261622264843,8.41972343507223,5.72578033432364,6.04491899372078,8.31339413300157,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
14.2486099570223,9.29808916989714,5.36058649187908,6.40971199376509,5.85201161098666,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
18.140480532943,7.76319025899284,5.95097468933091,7.31159417773597,5.67413475015201,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12.7578525426732,5.09558226563968,8.28919955296442,5.55501237744465,7.14409504667856,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
17.6499500160461,5.4152310686186,8.44394268817268,8.24482963653281,7.76581330341287,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
19.923792063008,6.7021938203834,9.86260625300929,9.0546463849023,8.01587383262813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
14.9335690779369,9.67711792443879,5.66203495371155,6.98027568869293,8.1427375995554,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
19.0550244643362,7.71524738287553,8.53198215481825,8.83739894721657,8.74890438048169,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
14.2916608034092,8.91043162555434,6.36229513795115,6.41946954187006,8.92846112488769,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
16.7798305772058,9.62872095406055,9.45091345929541,8.34123405977152,5.92342682881281,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
15.5453725984783,6.0074576747138,8.54961707256734,6.26772703137249,5.36371940164827,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
17.8252344680232,5.23993559763767,8.35178522276692,9.70632701995783,7.2165624180343,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
17.39773009514,7.88130243890919,7.77682568645105,9.42553176311776,8.4043311001733,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
15.1943296206284,7.92997561162338,7.98040203517303,9.75589817739092,5.15123742632568,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
15.4874716134552,8.84942289208993,7.21381057519466,8.98156892741099,6.58151728566736,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
17.1319079025114,8.7362193223089,6.98535836883821,7.73147658794187,5.00516477855854,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
16.6823931880801,9.48046492412686,5.6399550253991,6.84673299081624,8.32330747507513,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19.7077743894418,7.99409789033234,9.93927988456562,8.74551811139099,8.94458653288893,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16.4397487588838,9.72807153942995,8.90644927276298,5.07347845705226,8.39722307864577,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
17.1413467418985,6.97444410528988,7.09919343236834,5.44575118809007,8.88395635527559,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
18.7641546005186,7.18526848475449,7.66930231940933,8.2535846484825,8.86753538157791,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
19.3252086119157,8.03579292958602,8.19890477578156,7.14422999066301,9.01199002750218,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
16.1659260149537,5.88040407281369,6.92554547800682,9.31827086373232,7.579848022433,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
16.8136548641023,8.47899528802373,7.91171043529175,7.73405894520693,9.04717039549723,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
16.1591699717358,5.25448799133301,7.51096236985177,6.51266265660524,6.7118873517029,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1
17.2217343909601,9.70701463171281,7.95737431035377,7.61246970039792,7.39246621727943,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
19.8692020992739,8.88074389658868,6.53378659975715,9.81145788566209,7.31456998037174,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
16.3323155828065,5.33112735953182,5.16583376098424,5.27281883056276,7.31986939790659,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
17.9896259216325,9.34084248030558,8.07373981224373,7.35270993318409,8.79117551958188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
17.0565694325344,7.63498965301551,7.325830104528,7.75680494029075,6.38202397502027,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
14.8864152661271,7.44196239858866,5.72581601561978,7.61455747415312,7.48387000989169,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1
18.0164025128851,6.78617484401911,6.41500184312463,6.04142832104117,8.67635985021479,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
17.4469207372036,7.1807709929999,6.57394417794421,9.85671244096011,9.22154499101453,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
16.7763789954082,6.04336817748845,8.52747542201541,8.66849337588064,5.39028081228025,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
15.9337443623723,7.97443276736885,8.31337677314878,9.00732688955031,5.56030835723504,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
16.5082813962114,9.51196726527996,5.16672996454872,8.15418338868767,5.54721293156035,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0
15.0418474904474,6.11800402053632,5.58373863110319,6.3043810823001,8.18416043184698,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
16.9116784872848,8.6731981986668,8.90251359320246,9.33418679400347,8.07702725520357,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
19.0738420892034,7.84252009354532,7.85961508052424,8.74960484798066,9.9497313669417,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
16.3409856167414,6.40753573039547,6.8652225995902,8.01152670406736,5.19006412359886,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
17.2851400640308,5.07235702476464,9.07331356429495,9.791526037734,9.38643821165897,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
15.0774301186981,5.06488309358247,7.16862056287937,9.72742423415184,7.49122783192433,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
13.874377775235,8.52882612962276,8.23004437494092,9.22962382202968,7.75674660340883,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
17.4713128040792,9.42370672826655,5.33845927333459,9.25558164250106,8.17912460770458,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18.5468600208495,6.71491578337736,8.73525223811157,6.98094467399642,8.29551443574019,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
16.100795928204,6.33151171146892,8.07028329698369,7.94010222423822,5.27324624825269,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
18.0943245630363,7.10410019848496,5.36095684277825,6.4118534559384,8.78691091784276,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
17.3054965983116,5.86726858397014,6.60229932283983,8.79102312494069,5.94532589777373,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
14.7661420005814,6.98438465944491,8.54486776283011,9.44941014051437,5.21649166941643,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
18.0114160752374,5.77722939895466,5.1077856530901,5.19743678858504,8.25779097620398,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
15.6372713903008,7.74241024977528,6.22551780659705,6.46210161503404,8.81700292578898,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15.6101058951264,5.06325727677904,5.61283204820938,9.46372896316461,7.49516690499149,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
17.8471861179354,6.36510082753375,9.90676727029495,9.62648219545372,6.68370201368816,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1
15.9335523717139,5.22207981091924,8.79702189820819,9.55301551381126,9.14870124659501,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
19.7608731150575,9.42320065572858,8.44268909655511,5.68699548952281,9.41572006209753,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
19.413692502507,6.28582636476494,8.94145916798152,8.5485426010564,7.32178124715574,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
14.298844077549,5.51243906491436,8.62847634707578,5.23531728074886,8.85835848050192,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
14.0454790046928,5.75837817043066,9.04281750088558,8.86983674485236,6.18084473884664,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1
